,TCAS,AcademicYear,GPA_Eng,GPA_Math,GPA_Sci,GPA_Sco,GPAX,FacultyName,StudentType,MajorName
395,2,2562,3.26,1.64,2.35,3.38,2.65,3,THAI,English
396,2,2562,2.8,2.1,2.9,2.61,2.94,3,THAI,English
397,2,2562,3.1,2.74,2.2,3.14,2.86,3,THAI,English
398,2,2562,2.72,1.62,2.8,3.36,2.8,3,THAI,English
399,2,2562,1.75,1.8,2.75,2.52,2.88,3,THAI,English
400,1,2562,3.34,2.56,2.3,3.46,3.15,3,THAI,English
401,1,2562,3.57,1.82,3.8,3.79,3.44,3,THAI,English
402,2,2562,2.58,1.57,2.7,2.65,2.62,3,THAI,English
403,2,2562,2.84,2.7,3.54,3.28,3.21,3,THAI,English
404,2,2562,3.46,3.4,3.4,3.83,3.59,3,THAI,English
405,1,2562,2.72,2.0,2.05,3.14,2.65,3,THAI,English
406,1,2562,3.12,1.78,2.6,3.64,3.11,3,THAI,English
407,1,2562,3.82,3.67,3.44,3.9,3.67,3,THAI,English
408,1,2562,3.16,3.72,3.32,3.8,3.56,3,THAI,English
409,1,2562,3.11,1.76,2.5,3.09,2.86,3,THAI,English
410,2,2562,3.07,3.3,3.02,3.19,3.11,3,THAI,English
411,1,2562,3.87,3.66,3.62,3.75,3.8,3,THAI,English
412,1,2562,3.04,1.9,2.58,3.45,3.05,3,THAI,English
413,1,2562,3.05,2.36,1.94,2.86,2.52,3,THAI,English
414,1,2562,3.01,4.0,3.62,3.72,3.73,3,THAI,English
415,2,2562,3.5,1.8,2.67,3.1,3.2,3,THAI,English
416,1,2562,2.92,1.43,1.91,2.72,2.77,3,THAI,English
417,1,2562,2.87,2.6,3.6,3.56,3.16,3,THAI,English
418,1,2562,3.46,1.9,2.8,3.15,3.35,3,THAI,English
419,2,2562,2.62,1.33,1.42,2.96,2.73,3,THAI,English
420,1,2562,2.77,2.03,2.23,3.28,2.6,3,THAI,English
421,1,2562,3.95,2.7,2.97,3.83,3.35,3,THAI,English
422,2,2562,2.2,1.6,1.8,3.22,2.58,3,THAI,English
423,2,2562,3.32,1.5,2.6,2.85,2.86,3,THAI,English
424,1,2562,2.81,2.3,3.57,3.52,3.22,3,THAI,English
425,2,2562,3.32,2.0,2.29,3.07,3.09,3,THAI,English
426,2,2562,2.38,2.41,2.94,3.35,2.91,3,THAI,English
427,1,2562,2.59,2.75,2.57,3.26,2.95,3,THAI,English
428,1,2562,3.27,2.25,2.5,2.68,3.0,3,THAI,English
429,1,2562,3.1,1.7,1.94,3.1,2.71,3,THAI,English
430,2,2562,2.15,2.06,3.28,3.04,3.03,3,THAI,English
431,1,2562,2.82,1.9,2.23,3.45,2.67,3,THAI,English
432,2,2562,2.8,2.52,3.03,2.67,2.89,3,THAI,English
433,1,2562,3.02,2.2,3.18,3.77,3.23,3,THAI,English
434,1,2562,3.52,3.4,3.27,3.67,3.58,3,THAI,English
435,1,2562,2.92,3.0,2.93,3.5,3.16,3,THAI,English
436,1,2562,3.05,2.04,2.82,3.06,2.98,3,THAI,English
437,1,2562,2.74,1.7,2.32,3.26,2.76,3,THAI,English
438,1,2562,3.79,2.5,3.86,3.83,3.7,3,THAI,English
439,1,2562,2.37,2.1,2.15,2.69,2.5,3,THAI,English
440,2,2562,3.4,1.54,1.7,2.95,2.72,3,THAI,English
441,1,2562,2.5,2.12,3.1,3.05,2.81,3,THAI,English
442,1,2562,3.2,3.93,3.44,3.52,3.61,3,THAI,English
443,2,2562,3.61,1.9,2.85,3.47,3.46,3,THAI,English
444,1,2562,3.46,3.3,3.4,3.4,3.51,3,THAI,English
445,1,2562,3.03,2.1,2.5,2.94,3.01,3,THAI,English
446,1,2562,3.3,2.94,3.06,3.94,3.4,3,THAI,English
447,1,2562,3.59,2.4,2.78,3.1,3.34,3,THAI,English
448,1,2562,3.01,1.8,1.08,2.05,2.53,3,THAI,English
449,2,2562,2.46,2.5,1.75,2.84,2.53,3,THAI,English
450,1,2562,3.4,2.62,3.0,3.22,3.2,3,THAI,English
451,1,2562,3.52,2.3,2.98,3.65,3.21,3,THAI,English
452,2,2562,3.45,2.4,3.41,3.82,3.4,3,THAI,English
453,1,2562,3.33,1.8,3.42,3.42,3.39,3,THAI,English
454,1,2562,3.0,2.1,2.5,2.64,2.73,3,THAI,English
455,1,2562,3.75,3.2,2.66,3.31,3.21,3,THAI,English
456,2,2562,3.02,1.8,3.0,3.07,3.1,3,THAI,English
457,2,2562,3.36,2.07,3.62,3.13,3.35,3,THAI,English
458,2,2562,3.0,1.2,2.3,3.51,3.15,3,THAI,English
459,1,2562,3.46,2.6,2.5,2.72,3.28,3,THAI,English
460,1,2562,3.92,3.37,3.4,3.36,3.47,3,THAI,English
461,2,2562,2.5,1.47,1.71,3.09,2.34,3,THAI,English
462,2,2562,2.39,1.9,2.5,2.79,2.71,3,THAI,English
463,2,2562,2.22,1.3,3.1,3.32,2.61,3,THAI,English
464,2,2562,2.17,2.32,2.2,3.45,2.76,3,THAI,English
465,2,2562,3.94,3.03,3.5,3.84,3.61,3,THAI,English
466,2,2562,3.54,2.13,2.0,2.79,2.74,3,THAI,English
467,2,2562,1.91,1.4,2.5,2.76,2.44,3,THAI,English
468,2,2562,3.04,2.62,2.52,3.13,2.93,3,THAI,English
469,2,2562,3.25,1.73,2.72,3.5,2.87,3,THAI,English
470,2,2562,3.01,2.0,1.75,2.36,2.78,3,THAI,English
471,1,2562,2.86,2.41,2.35,3.13,2.98,3,THAI,English
472,2,2562,2.64,1.9,2.37,2.55,2.68,3,THAI,English
473,2,2562,3.43,3.57,2.89,4.0,3.44,3,THAI,English
474,1,2562,3.96,2.38,2.96,3.65,3.32,3,THAI,English
475,1,2562,4.0,2.93,2.92,3.85,3.32,3,THAI,English
476,1,2562,3.58,2.9,2.75,3.03,3.22,3,THAI,English
477,1,2562,2.83,2.98,2.57,3.32,2.97,3,THAI,English
478,2,2562,2.87,1.96,2.5,3.13,2.82,3,THAI,English
479,2,2562,2.9,2.3,3.62,3.25,3.16,3,THAI,English
480,1,2562,3.15,2.08,2.62,3.3,3.01,3,THAI,English
481,2,2562,2.73,2.23,2.4,3.12,2.75,3,THAI,English
482,1,2562,3.05,1.5,2.28,2.34,2.66,3,THAI,English
483,1,2562,3.6,2.73,3.46,3.88,3.5,3,THAI,English
484,1,2562,2.78,1.93,2.6,3.27,2.82,3,THAI,English
485,2,2562,3.24,1.98,2.5,2.42,2.84,3,THAI,English
486,1,2562,3.2,3.78,3.66,3.94,3.69,3,THAI,English
487,1,2562,3.22,1.84,2.54,2.82,2.75,3,THAI,English
488,1,2562,3.58,2.39,2.26,3.83,3.07,3,THAI,English
489,1,2562,2.88,1.96,3.07,3.14,3.18,3,THAI,English
490,2,2562,3.0,2.2,3.25,3.41,3.15,3,THAI,English
491,1,2562,3.96,3.66,3.11,3.89,3.58,3,THAI,English
492,1,2562,3.04,2.0,3.1,3.2,3.25,3,THAI,English
493,1,2562,2.96,2.18,1.92,2.84,2.8,3,THAI,English
494,1,2562,2.34,1.7,2.16,2.9,2.52,3,THAI,English
495,2,2562,2.3,1.4,2.25,3.04,2.71,3,THAI,English
496,2,2562,3.28,2.6,3.3,3.47,3.44,3,THAI,English
497,1,2562,3.5,2.2,2.5,3.39,3.32,3,THAI,English
498,1,2562,3.72,2.67,3.43,3.92,3.42,3,THAI,English
499,1,2562,3.63,2.5,2.65,3.8,3.13,3,THAI,English
500,2,2562,2.67,1.63,1.91,3.41,2.55,3,THAI,English
501,2,2562,3.27,1.8,2.62,3.1,3.05,3,THAI,English
502,1,2562,3.02,1.9,2.8,3.67,3.2,3,THAI,English
503,2,2562,2.79,2.56,3.0,3.67,3.3,3,THAI,English
504,2,2562,2.55,2.18,2.0,2.92,2.63,3,THAI,English
505,1,2562,3.93,3.78,3.25,3.85,3.83,3,THAI,English
506,1,2562,2.45,2.1,2.91,3.5,3.29,3,THAI,English
507,1,2562,3.4,2.82,2.87,3.62,3.16,3,THAI,English
508,1,2562,3.9,3.8,3.64,3.88,3.88,3,THAI,English
509,1,2562,3.7,3.2,4.0,3.9,3.74,3,THAI,English
510,2,2562,3.61,3.0,3.5,3.95,3.69,3,THAI,English
511,2,2562,2.46,1.3,2.0,2.81,2.49,3,THAI,English
512,1,2562,2.32,2.48,2.46,2.72,2.63,3,THAI,English
513,1,2562,3.33,1.76,1.88,3.47,2.66,3,THAI,English
514,2,2562,2.22,2.8,2.62,3.18,2.69,3,THAI,English
515,1,2562,3.64,2.94,2.46,3.58,3.16,3,THAI,English
516,2,2562,3.71,2.6,3.4,3.96,3.61,3,THAI,English
517,2,2562,3.22,2.01,2.32,3.44,2.72,3,THAI,English
518,1,2562,3.6,2.94,3.0,2.92,3.31,3,THAI,English
519,2,2562,3.92,2.82,3.15,3.39,3.36,3,THAI,English
520,2,2562,3.13,2.2,2.77,3.38,3.22,3,THAI,English
521,1,2562,3.41,2.4,3.57,3.26,3.33,3,THAI,English
522,1,2562,2.73,2.25,2.37,2.88,2.88,3,THAI,English
523,2,2562,2.47,1.56,2.2,2.7,2.56,3,THAI,English
524,1,2562,2.62,1.9,2.52,3.2,2.59,3,THAI,English
525,2,2562,2.83,2.13,2.04,3.2,2.52,3,THAI,English
526,1,2562,3.9,3.76,3.57,3.23,3.69,3,THAI,English
527,1,2562,2.96,2.2,2.37,3.13,3.03,3,THAI,English
528,1,2562,3.34,3.42,3.25,3.65,3.5,3,THAI,English
529,1,2562,3.26,2.9,2.67,3.52,3.13,3,THAI,English
530,2,2562,2.8,2.36,2.59,3.13,2.86,3,THAI,English
531,1,2562,3.96,2.6,3.02,3.35,3.26,3,THAI,English
532,1,2562,3.47,2.4,2.75,3.86,3.26,3,THAI,English
533,2,2562,2.97,2.4,2.75,3.04,3.09,3,THAI,English
534,2,2562,2.0,2.18,2.1,2.95,2.57,3,THAI,English
535,1,2562,2.8,2.28,1.95,3.21,2.66,3,THAI,English
536,1,2562,3.34,1.84,3.45,2.69,3.12,3,THAI,English
537,1,2562,3.78,3.1,3.4,3.39,3.68,3,THAI,English
538,2,2562,3.21,2.37,2.1,3.8,3.16,3,THAI,English
539,1,2562,3.0,1.2,2.46,3.23,2.98,3,THAI,English
540,1,2562,3.76,2.46,3.5,3.13,3.4,3,THAI,English
541,1,2562,2.8,1.76,2.47,3.69,2.81,3,THAI,English
542,1,2562,3.2,1.9,2.27,2.87,2.57,3,THAI,English
543,2,2562,2.96,1.56,3.0,3.34,2.94,3,THAI,English
544,1,2562,3.23,2.7,2.58,3.2,3.33,3,THAI,English
545,2,2562,3.86,3.3,3.9,3.78,3.8,3,THAI,English
546,1,2562,3.57,3.8,3.31,3.52,3.55,3,THAI,English
547,1,2562,3.61,3.29,3.3,3.5,3.53,3,THAI,English
548,2,2562,2.79,2.1,2.75,3.16,2.99,3,THAI,English
549,2,2562,3.62,2.66,3.52,3.11,3.31,3,THAI,English
550,1,2562,3.68,3.13,3.7,3.84,3.67,3,THAI,English
551,2,2562,3.52,1.54,2.09,2.08,2.91,3,THAI,English
552,2,2562,2.99,1.2,2.8,2.86,2.83,3,THAI,English
553,2,2562,2.72,1.4,2.6,2.86,2.69,3,THAI,English
554,1,2562,3.71,1.8,3.17,2.97,3.41,3,THAI,English
555,1,2562,3.58,2.46,2.71,3.61,3.09,3,THAI,English
556,2,2562,2.52,2.8,2.2,3.0,2.8,3,THAI,English
557,2,2562,3.12,3.05,2.96,3.36,3.22,3,THAI,English
558,2,2562,2.63,1.23,2.3,3.36,2.58,3,THAI,English
559,2,2562,4.0,3.83,3.7,4.0,3.85,3,THAI,English
560,1,2562,3.78,2.92,3.14,3.83,3.6,3,THAI,English
561,1,2562,3.61,3.3,3.3,2.94,3.54,3,THAI,English
562,1,2562,3.3,2.77,3.12,3.38,3.29,3,THAI,English
563,1,2562,2.54,2.2,2.92,3.24,3.2,3,THAI,English
564,2,2562,3.13,2.4,3.25,3.1,3.23,3,THAI,English
565,1,2562,3.75,2.5,3.89,3.92,3.55,3,THAI,English
566,2,2562,2.0,2.16,1.62,3.6,2.52,3,THAI,English
567,2,2562,2.25,1.84,2.2,3.0,2.45,3,THAI,English
568,2,2562,2.33,1.7,2.62,2.47,2.38,3,THAI,English
569,2,2562,2.96,2.0,3.0,3.08,3.18,3,THAI,English
570,2,2562,2.78,2.4,2.9,2.17,2.59,3,THAI,English
571,2,2562,4.0,4.0,3.97,4.0,3.98,3,THAI,English
572,1,2562,2.59,1.53,2.8,2.67,2.73,3,THAI,English
573,2,2562,3.15,1.3,1.87,2.66,2.82,3,THAI,English
574,1,2562,3.26,2.9,3.08,3.67,3.22,3,THAI,English
575,1,2562,3.64,2.1,3.08,3.54,3.5,3,THAI,English
576,1,2562,3.3,2.2,1.87,3.05,2.95,3,THAI,English
577,1,2562,3.52,3.08,2.52,3.84,3.22,3,THAI,English
578,1,2562,2.96,2.14,2.53,3.66,2.91,3,THAI,English
579,2,2562,2.59,1.25,2.65,3.18,2.72,3,THAI,English
580,2,2562,3.86,3.0,2.9,3.75,3.66,3,THAI,English
581,1,2562,3.22,2.72,2.67,3.25,3.03,3,THAI,English
582,1,2562,3.27,3.94,3.41,3.36,3.52,3,THAI,English
583,2,2562,3.64,2.9,3.6,3.59,3.42,3,THAI,English
584,2,2562,2.65,1.92,2.65,3.22,2.77,3,THAI,English
585,2,2562,2.38,1.75,1.99,2.53,2.26,3,THAI,English
586,1,2562,3.77,3.53,3.08,3.91,3.52,3,THAI,English
587,1,2562,2.75,1.63,2.75,2.72,2.53,3,THAI,English
588,2,2562,2.74,1.69,1.52,3.58,2.77,3,THAI,English
589,1,2562,2.62,2.1,2.7,3.11,2.84,3,THAI,English
590,2,2562,3.08,2.8,3.46,3.39,3.31,3,THAI,English
591,1,2562,3.66,3.12,3.8,3.93,3.72,3,THAI,English
592,1,2562,2.61,1.56,2.75,2.9,2.53,3,THAI,English
593,1,2562,2.97,3.2,3.25,3.01,3.04,3,THAI,English
594,1,2562,2.87,1.93,1.89,3.56,2.66,3,THAI,English
595,2,2562,2.89,2.3,2.62,2.91,2.97,3,THAI,English
596,2,2562,2.72,1.76,2.6,3.11,2.68,3,THAI,English
597,2,2562,3.05,2.44,3.07,3.58,3.18,3,THAI,English
598,2,2562,2.95,2.28,3.06,3.23,3.12,3,THAI,English
599,1,2562,2.7,2.38,2.44,3.31,2.8,3,THAI,English
600,1,2562,3.16,3.13,3.26,3.36,3.29,3,THAI,English
601,1,2562,3.16,2.0,3.2,3.12,3.09,3,THAI,English
602,2,2562,1.88,1.22,2.4,2.14,2.0,3,THAI,English
603,1,2562,2.36,2.45,2.55,2.25,2.52,3,THAI,English
604,1,2562,3.41,2.7,3.2,3.16,3.29,3,THAI,English
605,5,2562,3.0,2.51,2.51,3.15,2.97,3,THAI,English
606,5,2562,3.02,1.94,2.47,2.47,2.66,3,THAI,English
607,5,2562,3.15,2.5,3.15,3.23,3.21,3,THAI,English
608,5,2562,3.03,2.5,3.05,3.18,2.94,3,THAI,English
609,5,2562,3.52,2.91,3.75,3.46,3.51,3,THAI,English
610,5,2562,2.58,1.83,1.87,2.65,2.51,3,THAI,English
611,5,2562,2.77,2.01,2.36,3.07,2.82,3,THAI,English
612,5,2562,3.22,2.77,3.07,3.75,3.23,3,THAI,English
613,5,2562,2.39,2.46,2.73,3.33,2.92,3,THAI,English
614,5,2562,3.18,2.4,1.5,2.54,2.8,3,THAI,English
615,5,2562,3.04,2.58,2.58,3.57,3.12,3,THAI,English
616,5,2562,2.79,1.5,2.89,3.43,2.96,3,THAI,English
617,5,2562,2.97,3.0,2.91,3.31,3.17,3,THAI,English
618,5,2562,2.39,1.56,2.8,2.8,2.52,3,THAI,English
619,5,2562,3.27,2.07,2.5,3.25,3.09,3,THAI,English
620,5,2562,2.8,1.51,2.32,2.66,2.44,3,THAI,English
621,5,2562,3.33,2.15,2.0,3.0,2.88,3,THAI,English
622,5,2562,2.54,2.38,2.62,2.52,2.72,3,THAI,English
623,5,2562,2.45,2.03,2.15,2.63,2.56,3,THAI,English
624,5,2562,2.46,2.19,2.45,2.79,2.64,3,THAI,English
625,5,2562,1.5,1.5,1.5,1.5,1.5,3,THAI,English
626,5,2562,3.0,2.05,2.34,2.53,3.1,3,THAI,English
627,5,2562,3.15,1.66,2.0,2.96,2.94,3,THAI,English
628,5,2562,2.41,2.08,2.66,2.82,2.77,3,THAI,English
629,5,2562,2.54,1.75,1.83,2.73,2.7,3,THAI,English
630,5,2562,2.6,1.72,2.03,2.75,2.34,3,THAI,English
631,5,2562,2.62,1.75,1.97,3.07,2.5,3,THAI,English
632,5,2562,2.35,1.82,2.18,2.82,2.4,3,THAI,English
633,5,2562,3.55,2.58,2.66,3.47,2.94,3,THAI,English
634,5,2562,3.61,2.25,2.66,3.7,3.06,3,THAI,English
635,5,2562,3.06,2.36,3.38,3.8,3.3,3,THAI,English
636,5,2562,2.13,1.41,2.5,2.84,2.43,3,THAI,English
637,5,2562,3.15,1.91,3.16,3.52,3.2,3,THAI,English
638,5,2562,3.12,2.91,3.16,2.61,3.08,3,THAI,English
639,5,2562,3.41,2.35,2.84,3.13,3.08,3,THAI,English
640,5,2562,2.69,1.58,2.19,3.19,2.57,3,THAI,English
641,5,2562,3.64,2.43,2.12,2.83,3.06,3,THAI,English
642,5,2562,2.0,1.5,2.0,2.0,2.05,3,THAI,English
643,5,2562,3.57,1.16,2.0,2.78,2.89,3,THAI,English
644,5,2562,3.05,2.33,2.7,2.78,2.86,3,THAI,English
645,5,2562,3.54,2.64,3.32,3.34,3.32,3,THAI,English
646,5,2562,2.56,2.14,3.66,3.11,2.89,3,THAI,English
647,5,2562,3.45,1.91,2.48,3.4,2.8,3,THAI,English
648,5,2562,2.28,2.23,1.5,1.75,2.29,3,THAI,English
649,5,2562,2.69,2.58,2.78,3.33,3.21,3,THAI,English
650,5,2562,3.25,2.45,2.49,3.12,2.82,3,THAI,English
651,5,2562,3.31,2.66,3.08,3.9,3.46,3,THAI,English
652,5,2562,2.85,2.5,3.06,3.32,3.19,3,THAI,English
653,5,2562,2.8,2.28,3.07,3.45,3.14,3,THAI,English
654,5,2562,2.66,1.5,1.71,2.16,2.33,3,THAI,English
655,5,2562,2.51,2.25,1.75,2.6,2.51,3,THAI,English
656,5,2562,3.75,2.1,2.45,2.97,2.75,3,THAI,English
657,2,2562,2.76,2.7,3.2,2.8,3.12,3,THAI,English
658,2,2562,2.43,2.28,3.57,3.6,3.21,3,THAI,English
659,1,2562,3.78,3.76,3.53,3.93,3.72,3,THAI,English
660,1,2562,2.59,1.73,2.7,3.42,2.89,3,THAI,English
661,1,2562,2.5,1.7,2.0,1.93,2.27,3,THAI,English
662,1,2562,3.63,3.46,3.5,3.91,3.63,3,THAI,English
663,1,2562,2.6,1.1,2.28,2.97,2.67,3,THAI,English
664,2,2562,2.11,2.6,2.5,2.72,2.58,3,THAI,English
665,2,2562,3.76,2.94,3.03,3.26,3.4,3,THAI,English
666,1,2562,3.84,1.66,3.6,3.73,3.34,3,THAI,English
667,2,2562,3.39,2.4,3.03,3.13,3.19,3,THAI,English
668,2,2562,2.85,2.31,2.48,3.15,2.8,3,THAI,English
669,1,2562,3.88,4.0,4.0,3.84,3.9,3,THAI,English
670,2,2562,3.16,2.64,2.63,3.02,2.99,3,THAI,English
671,2,2562,3.41,2.15,2.56,3.86,3.06,3,THAI,English
672,2,2562,3.4,1.8,2.12,3.29,3.17,3,THAI,English
673,1,2562,2.96,2.5,2.78,3.5,3.21,3,THAI,English
674,2,2562,2.6,2.65,2.12,3.25,2.87,3,THAI,English
675,1,2562,3.31,1.7,3.0,3.45,3.06,3,THAI,English
676,1,2562,3.97,3.4,3.51,3.72,3.66,3,THAI,English
677,2,2562,3.46,2.52,3.12,3.3,3.14,3,THAI,English
678,2,2562,3.48,2.3,2.3,3.25,3.34,3,THAI,English
679,1,2562,3.54,2.18,2.32,3.07,3.07,3,THAI,English
680,2,2562,3.97,4.0,3.5,3.27,3.8,3,THAI,English
681,1,2562,2.83,2.46,3.23,3.25,3.1,3,THAI,English
682,2,2562,2.25,1.39,2.85,2.97,2.63,3,THAI,English
683,2,2562,3.73,3.4,2.7,2.71,3.33,3,THAI,English
684,1,2562,2.09,2.03,2.05,2.62,2.36,3,THAI,English
685,2,2562,2.46,1.4,1.34,3.0,2.49,3,THAI,English
686,2,2562,3.0,2.3,3.41,3.54,3.48,3,THAI,English
687,1,2562,3.08,1.7,3.0,3.28,2.91,3,THAI,English
688,1,2562,3.18,3.0,3.1,2.94,3.24,3,THAI,English
689,1,2562,3.02,2.22,2.12,3.47,2.78,3,THAI,English
690,1,2562,3.5,3.47,3.58,3.73,3.59,3,THAI,English
691,1,2562,3.45,3.58,3.13,3.7,3.45,3,THAI,English
692,2,2562,2.39,1.5,2.22,2.42,2.29,3,THAI,English
693,2,2562,3.26,2.86,2.35,3.24,2.9,3,THAI,English
694,1,2562,3.38,2.7,2.87,3.36,3.14,3,THAI,English
695,1,2562,2.83,1.5,3.0,3.15,2.94,3,THAI,English
696,2,2562,3.28,1.76,3.0,3.16,2.94,3,THAI,English
697,1,2562,3.92,2.35,2.96,3.72,3.25,3,THAI,English
698,2,2562,2.76,1.46,2.37,2.28,2.58,3,THAI,English
699,2,2562,2.5,2.36,2.65,2.66,2.73,3,THAI,English
700,1,2562,2.44,1.9,2.03,2.43,2.54,3,THAI,English
701,1,2562,2.77,2.12,2.12,2.91,2.75,3,THAI,English
702,2,2562,3.04,1.92,2.0,2.91,2.74,3,THAI,English
703,2,2562,3.37,2.5,2.0,2.84,3.16,3,THAI,English
704,1,2562,3.77,3.26,3.78,3.97,3.72,3,THAI,English
705,1,2562,2.7,2.5,3.26,3.34,3.02,3,THAI,English
706,1,2562,3.38,2.6,3.07,3.54,3.45,3,THAI,English
707,1,2562,2.16,1.26,1.56,2.47,2.02,3,THAI,English
708,2,2562,2.92,1.76,1.87,2.61,2.5,3,THAI,English
709,1,2562,2.8,2.26,2.83,3.25,2.89,3,THAI,English
710,2,2562,3.85,3.1,3.7,3.97,3.66,3,THAI,English
711,2,2562,2.14,2.44,1.96,3.3,2.53,3,THAI,English
712,2,2562,3.1,2.0,2.64,3.84,2.91,3,THAI,English
713,1,2562,3.76,2.8,2.93,3.39,3.39,3,THAI,English
714,1,2562,2.95,2.3,2.2,2.33,2.88,3,THAI,English
715,1,2562,2.87,2.18,2.75,3.31,2.9,3,THAI,English
716,1,2562,3.56,2.98,2.81,4.0,3.32,3,THAI,English
717,1,2562,2.91,1.9,1.9,2.54,2.83,3,THAI,English
718,1,2562,3.74,3.51,3.62,3.47,3.6,3,THAI,English
719,1,2562,3.75,3.3,3.5,3.78,3.69,3,THAI,English
720,2,2562,2.6,1.57,1.79,2.78,2.54,3,THAI,English
721,2,2562,1.88,1.8,2.58,2.58,2.44,3,THAI,English
722,2,2562,2.46,1.7,1.0,2.34,2.38,3,THAI,English
723,1,2562,2.4,1.75,1.95,3.29,2.52,3,THAI,English
724,1,2562,2.89,2.1,2.67,2.61,2.92,3,THAI,English
725,1,2562,3.2,3.5,3.2,3.61,3.44,3,THAI,English
726,2,2562,2.71,1.76,2.45,3.23,2.81,3,THAI,English
727,1,2562,3.7,2.76,2.68,3.41,3.12,3,THAI,English
728,1,2562,2.61,1.1,2.7,2.76,2.65,3,THAI,English
729,2,2562,3.07,2.3,2.5,3.51,3.2,3,THAI,English
730,1,2562,3.18,2.5,3.56,2.97,3.14,3,THAI,English
731,2,2562,2.98,2.5,2.5,2.83,2.86,3,THAI,English
732,2,2562,3.38,1.5,2.13,3.05,2.55,3,THAI,English
733,1,2562,3.4,3.1,2.7,3.71,3.53,3,THAI,English
734,1,2562,3.52,3.0,3.49,3.7,3.51,3,THAI,English
735,1,2562,3.9,2.9,2.94,3.94,3.28,3,THAI,English
736,1,2562,3.8,3.46,2.74,3.63,3.41,3,THAI,English
737,1,2562,4.0,3.29,3.04,3.26,3.37,3,THAI,English
738,1,2562,3.23,2.48,2.22,3.9,2.86,3,THAI,English
739,1,2562,3.29,3.2,3.3,3.06,3.32,3,THAI,English
740,2,2562,3.27,1.5,2.0,3.16,3.1,3,THAI,English
741,1,2562,3.48,3.7,3.0,2.95,3.4,3,THAI,English
742,1,2562,2.39,1.6,2.5,2.56,2.6,3,THAI,English
743,1,2562,3.0,2.13,2.81,3.6,3.04,3,THAI,English
744,1,2562,3.29,2.2,2.8,3.52,3.16,3,THAI,English
745,2,2562,2.5,1.16,2.66,3.06,2.76,3,THAI,English
746,1,2562,3.75,2.13,3.09,3.52,3.23,3,THAI,English
747,1,2562,2.65,1.7,2.62,3.35,2.93,3,THAI,English
748,1,2562,3.09,1.98,2.97,3.56,3.0,3,THAI,English
749,2,2562,3.75,1.83,2.67,3.41,3.22,3,THAI,English
750,2,2562,3.27,1.75,2.47,3.3,2.94,3,THAI,English
751,1,2562,3.47,2.46,2.36,3.38,3.01,3,THAI,English
752,2,2562,3.92,2.7,2.85,3.68,3.65,3,THAI,English
753,1,2562,3.21,2.72,3.0,3.41,3.23,3,THAI,English
754,2,2562,3.33,2.56,2.76,3.13,3.07,3,THAI,English
755,1,2562,2.89,3.05,2.34,3.88,3.06,3,THAI,English
756,1,2562,2.97,2.57,3.0,3.2,3.07,3,THAI,English
757,2,2562,3.65,2.7,3.57,3.77,3.61,3,THAI,English
758,1,2562,3.0,2.49,3.55,3.7,3.41,3,THAI,English
759,1,2562,2.92,2.0,3.16,3.02,3.11,3,THAI,English
760,2,2562,3.49,1.6,2.83,2.57,3.12,3,THAI,English
761,1,2562,2.98,2.8,3.8,3.55,3.2,3,THAI,English
762,1,2562,3.82,2.5,2.9,3.6,3.61,3,THAI,English
763,2,2562,2.72,2.1,3.1,3.08,3.06,3,THAI,English
764,1,2562,3.67,3.4,3.5,3.73,3.65,3,THAI,English
765,1,2562,3.38,2.74,3.46,3.27,3.34,3,THAI,English
766,2,2562,2.4,2.5,2.88,2.89,2.83,3,THAI,English
767,2,2562,3.05,1.6,2.9,2.73,2.92,3,THAI,English
768,2,2562,2.32,2.5,2.9,2.57,2.8,3,THAI,English
769,2,2562,2.16,3.43,2.01,3.59,2.85,3,THAI,English
770,1,2562,3.27,3.02,3.6,3.9,3.45,3,THAI,English
771,2,2562,3.69,3.5,2.88,3.97,3.51,3,THAI,English
772,2,2562,3.69,2.31,2.4,2.44,3.2,3,THAI,English
773,5,2562,3.27,2.41,3.64,3.08,3.18,3,THAI,English
774,5,2562,2.03,1.75,2.16,2.91,2.53,3,THAI,English
775,5,2562,2.63,1.0,2.0,2.55,2.41,3,THAI,English
776,5,2562,2.82,2.25,2.28,3.01,2.75,3,THAI,English
777,5,2562,2.71,2.11,2.6,3.22,2.73,3,THAI,English
778,5,2562,3.78,1.66,3.31,3.8,3.55,3,THAI,English
779,5,2562,1.47,1.66,1.91,2.45,1.94,3,THAI,English
780,5,2562,2.96,2.09,2.39,3.4,2.73,3,THAI,English
781,5,2562,1.84,1.16,2.43,2.52,2.09,3,THAI,English
782,5,2562,1.9,2.27,2.21,2.85,2.4,3,THAI,English
783,5,2562,3.5,3.0,3.0,3.5,3.5,3,THAI,English
784,5,2562,1.48,1.5,2.21,2.62,2.18,3,THAI,English
785,5,2562,2.66,2.36,2.23,2.77,2.53,3,THAI,English
786,5,2562,2.5,2.5,3.5,3.0,3.14,3,THAI,English
787,5,2562,2.12,2.35,2.95,2.92,2.79,3,THAI,English
788,5,2562,1.81,1.41,1.87,2.29,2.21,3,THAI,English
789,5,2562,1.7,1.5,1.75,1.44,1.78,3,THAI,English
790,5,2562,1.96,2.55,2.71,2.84,2.6,3,THAI,English
791,2,2562,2.97,2.43,2.29,2.97,2.7,3,THAI,English
792,1,2562,2.38,2.53,1.94,3.26,2.56,3,THAI,English
